reaction,FBAmodel,background_conc,system_volume
EX_MGlcn48_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn48_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn48__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn48__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn4__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn4__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn5_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn5_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn50_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn50_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn50__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn50__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn51_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn51_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn51__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn51__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn53_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn53_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn53__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn53__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn54_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn54_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn54__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn54__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn55_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn55_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn55__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn55__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn56_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn56_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn56__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn56__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn57_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn57_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn57__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn57__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn58_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn58_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn58__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn58__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn59_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn59_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn59__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn59__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn5__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn5__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn6_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn6_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn60_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn60_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn60__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn60__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn61_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn61_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn61__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn61__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn62_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn62_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn62__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn62__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn63_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn63_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn63__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn63__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn64_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn64_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn64__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn64__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn65_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn65_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn65__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn65__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn66_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn66_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn66__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn66__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn67_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn67_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn67__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn67__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn68_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn68_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn68__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn68__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn69_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn69_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn69__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn69__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn6__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn6__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn7_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn7_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn70_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn70_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn70__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn70__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn71_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn71_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn71__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn71__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn72_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn72_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn72__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn72__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn73_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn73_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn73__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn73__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn74_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn74_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn74__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn74__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn75_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn75_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn75__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn75__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn76_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn76_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn76__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn76__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn77_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn77_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn77__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn77__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn78_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn78_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn78__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn78__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn79_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn79_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn79__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn79__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn7__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn7__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn8_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn8_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn80_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn80_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn80__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn80__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn81_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn81_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn81__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn81__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn82_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn82_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn82__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn82__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn83_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn83_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn83__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn83__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn84_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn84_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn84__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn84__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn85_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn85_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn85__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn85__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn86_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn86_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn86__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn86__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn87_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn87_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn87__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn87__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn88_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn88_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn88__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn88__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn89_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn89_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn89__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn89__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn8__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn8__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn9_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn9_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn90_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn90_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn90__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn90__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn91_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn91_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn91__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn91__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn92_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn92_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn92__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn92__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn93_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn93_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn93__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn93__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn94_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn94_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn94__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn94__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn95_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn95_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn95__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn95__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn96_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn96_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn96__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn96__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn97_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn97_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn97__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn97__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn98_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn98_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn98__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn98__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn99_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn99_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn99__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn99__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn9__rl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_MGlcn9__rl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_Ser__Thr_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_Ser__Thr_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_T__antigen_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_T__antigen_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_Tn__antigen_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_Tn__antigen_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_Tyr__ggn_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_Tyr__ggn_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_acerA_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_acerA_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_acgal_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_acgal_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_acgalglcur_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_acgalglcur_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_acgalidour_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_acgalidour_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_acgalidour2s_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_acgalidour2s_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_acgam_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_acgam_e_r,Bacteroides_thetaiotaomicron_VPI_5482,0.1,0.001
EX_acnam_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_acnam_e_r,Bacteroides_thetaiotaomicron_VPI_5482,0.1,0.001
EX_acnam2a6agal_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_acnam2a6agal_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_adn_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_adn_e_r,Bacteroides_thetaiotaomicron_VPI_5482,0.1,0.001
EX_adocbl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,10,0.001
EX_adocbl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_agal1b3agal_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_agal1b3agal_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_agam1b3agal_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_agam1b3agal_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_agam1b6agal_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_agam1b6agal_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_amylopect900_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_amylopect900_e_r,Bacteroides_thetaiotaomicron_VPI_5482,3.472222e-4,0.001
EX_amylose300_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_amylose300_e_r,Bacteroides_thetaiotaomicron_VPI_5482,0.0010416667,0.001
EX_apio-D_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_apio-D_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_arab__L_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_arab__L_e_r,Bacteroides_thetaiotaomicron_VPI_5482,0.04737,0.001
EX_arabinan101_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_arabinan101_e_r,Bacteroides_thetaiotaomicron_VPI_5482,0.0036836935,0.001
EX_arabinogal_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_arabinogal_e_r,Bacteroides_thetaiotaomicron_VPI_5482,4.854997e-4,0.001
EX_arabinoxyl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_arabinoxyl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,0.0067934783,0.001
EX_arabttr_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_arabttr_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_arg__L_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_arg__L_e_r,Bacteroides_thetaiotaomicron_VPI_5482,0.15,0.001
EX_arsenb_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_arsenb_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_asn__L_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_asn__L_e_r,Bacteroides_thetaiotaomicron_VPI_5482,0.225,0.001
EX_biomass_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_biomass_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_btn_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_btn_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1,0.001
EX_ca2_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_ca2_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1,0.001
EX_cbl1_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_cbl1_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1,0.001
EX_cbl2_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_cbl2_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_cd2_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_cd2_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_cgly_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_cgly_e_r,Bacteroides_thetaiotaomicron_VPI_5482,0.1,0.001
EX_cholate_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_cholate_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_chtbs_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_chtbs_e_r,Bacteroides_thetaiotaomicron_VPI_5482,0.1,0.001
EX_cit_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_cit_e_r,Bacteroides_thetaiotaomicron_VPI_5482,0.1,0.001
EX_cl_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_cl_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1,0.001
EX_co2_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_co2_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_cobalt2_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
EX_cobalt2_e_r,Bacteroides_thetaiotaomicron_VPI_5482,1,0.001
EX_core2_e_f,Bacteroides_thetaiotaomicron_VPI_5482,1000,0.001
